"","GEOID_tract","GEOID_msa"
"39628","36059521801","35620"
"39629","36059416900","35620"
"39630","36059411100","35620"
"39631","36059521400","35620"
"39632","36059410500","35620"
"39633","36059406501","35620"
"39634","36059407402","35620"
"39635","37067000100","49180"
"39636","37067003202","49180"
"39637","37067003107","49180"
"39638","37067001602","49180"
"39639","37067002604","49180"
"39640","37067003803","49180"
"39641","37067002702","49180"
"39642","37067003804","49180"
"39643","31055004500","36540"
"39644","24001000500","19060"
"39645","24001001300","19060"
"39646","24001001900","19060"
"39647","24001001401","19060"
"39648","42051260100","38300"
"39649","36059415802","35620"
"39650","36059416100","35620"
"39651","36059412302","35620"
"39652","36059519500","35620"
"39653","36059518800","35620"
"39654","36059518600","35620"
"39655","36059518501","35620"
"39656","36059413200","35620"
"39657","36059410100","35620"
"39658","36059406400","35620"
"39659","37067003903","49180"
"39660","37067002501","49180"
"39661","37067002903","49180"
"39662","37067001601","49180"
"39663","37067000200","49180"
"39664","37067003402","49180"
"39665","37067000802","49180"
"39666","31055005700","36540"
"39667","31055006101","36540"
"39668","31055006302","36540"
"39669","51520020100","28700"
"39670","42133020710","49620"
"39671","42051262900","38300"
"39672","42051261300","38300"
"39673","42051263100","38300"
"39674","36059406001","35620"
"39675","36059405800","35620"
"39676","36059517901","35620"
"39677","36059517701","35620"
"39678","36059517500","35620"
"39679","36059302102","35620"
"39680","36059302101","35620"
"39681","31055007454","36540"
"39682","31055006506","36540"
"39683","31055007467","36540"
"39684","31055007435","36540"
"39685","31055007457","36540"
"39686","31055007458","36540"
"39687","31055007459","36540"
"39688","31055007468","36540"
"39689","31055006400","36540"
"39690","11001009601","47900"
"39691","11001009602","47900"
"39692","11001009804","47900"
"39693","11001009810","47900"
"39694","34003039200","35620"
"39695","34003020100","35620"
"39696","34003047400","35620"
"39697","34003037100","35620"
"39698","34003015500","35620"
"39699","34003051200","35620"
"39700","34003041100","35620"
"39701","34003043002","35620"
"39702","34003049002","35620"
"39703","34003011300","35620"
"39704","06059063904","31080"
"39705","06059099309","31080"
"39706","06059099306","31080"
"39707","06059099248","31080"
"39708","06059099243","31080"
"39709","06059099220","31080"
"39710","06059099212","31080"
"39711","06059099202","31080"
"39712","06059063201","31080"
"39713","06059063009","31080"
"39714","06059063005","31080"
"39715","06059062701","31080"
"39716","06059062646","31080"
"39717","06059062605","31080"
"39718","06037229410","31080"
"39719","06037703002","31080"
"39720","06037127210","31080"
"39721","06037702803","31080"
"39722","06037296300","31080"
"39723","06037127520","31080"
"39724","06037540300","31080"
"39725","06037541606","31080"
"39726","06037534403","31080"
"39727","06037532001","31080"
"39728","06037534002","31080"
"39729","06037601600","31080"
"39730","06037577501","31080"
"39731","34027045402","35620"
"39732","34027040805","35620"
"39733","34027041604","35620"
"39734","34027041801","35620"
"39735","34027044401","35620"
"39736","34027045501","35620"
"39737","36119007700","35620"
"39738","36119007800","35620"
"39739","36119005002","35620"
"39740","36119010902","35620"
"39741","36119011000","35620"
"39742","36119011200","35620"
"39743","36119010200","35620"
"39744","36119010300","35620"
"39745","06059052520","31080"
"39746","08059012037","19740"
"39747","08059010405","19740"
"39748","08059012033","19740"
"39749","08059010205","19740"
"39750","08059060400","19740"
"39751","08059010406","19740"
"39752","08059010305","19740"
"39753","06037101110","31080"
"39754","06037573202","31080"
"39755","06037573403","31080"
"39756","06037575002","31080"
"39757","06037575001","31080"
"39758","06037577300","31080"
"39759","06037574800","31080"
"39760","06037670406","31080"
"39761","48485010900","48660"
"39762","48485011000","48660"
"39763","48485011400","48660"
"39764","48485012600","48660"
"39765","36119012502","35620"
"39766","36119012600","35620"
"39767","36119012503","35620"
"39768","36119012501","35620"
"39769","36119007200","35620"
"39770","36119012101","35620"
"39771","36119012102","35620"
"39772","36119002600","35620"
"39773","36119003100","35620"
"39774","36119003400","35620"
"39775","08059009841","19740"
"39776","08059010308","19740"
"39777","08059010503","19740"
"39778","08059009807","19740"
"39779","08059009838","19740"
"39780","08059010304","19740"
"39781","08059010213","19740"
"39782","08059011601","19740"
"39783","08059011726","19740"
"39784","08059011711","19740"
"39785","08059011202","19740"
"39786","34031256801","35620"
"39787","34031256802","35620"
"39788","34031124900","35620"
"39789","34031116500","35620"
"39790","34031175200","35620"
"39791","34031246202","35620"
"39792","34031183200","35620"
"39793","34031182100","35620"
"39794","06037201700","31080"
"39795","06037576602","31080"
"39796","06037503702","31080"
"39797","06037503401","31080"
"39798","06037620101","31080"
"39799","06037703100","31080"
"39800","06037291120","31080"
"39801","06037296500","31080"
"39802","06037128220","31080"
"39803","06037408800","31080"
"39804","06037404703","31080"
"39805","06037109400","31080"
"39806","06037501802","31080"
"39807","36119003600","35620"
"39808","36119004200","35620"
"39809","06037532200","31080"
"39810","06037532304","31080"
"39811","06037238000","31080"
"39812","06037240600","31080"
"39813","06037240020","31080"
"39814","06037238100","31080"
"39815","06037433601","31080"
"39816","06037540201","31080"
"39817","06037540502","31080"
"39818","06037124000","31080"
"39819","06037124201","31080"
"39820","08059011730","19740"
"39821","08059010604","19740"
"39822","08059010702","19740"
"39823","48485013502","48660"
"39824","48485012800","48660"
"39825","48485011300","48660"
"39826","34031182600","35620"
"39827","34031124500","35620"
"39828","34031256804","35620"
"39829","34031181000","35620"
"39830","34031125100","35620"
"39831","34031256803","35620"
"39832","34031246001","35620"
"39833","34031182400","35620"
"39834","34031181200","35620"
"39835","34031181400","35620"
"39836","06037502402","31080"
"39837","06037276400","31080"
"39838","06037276601","31080"
"39839","06037275400","31080"
"39840","06037274100","31080"
"39841","06037400205","31080"
"39842","06037403323","31080"
"39843","06037503602","31080"
"39844","06037310100","31080"
"39845","06037273300","31080"
"39846","06037242700","31080"
"39847","06037535901","31080"
"39848","06037535702","31080"
"39849","06037535604","31080"
"39850","06037237800","31080"
"39851","06037237720","31080"
"39852","06037550700","31080"
"39853","06037535603","31080"
"39854","06037534804","31080"
"39855","06037533402","31080"
"39856","06037534802","31080"
"39857","06037534803","31080"
"39858","06037237300","31080"
"39859","06037235201","31080"
"39860","06037234700","31080"
"39861","06037232300","31080"
"39862","51009010300","31340"
"39863","06067009006","40900"
"39864","06067007206","40900"
"39865","06067007414","40900"
"39866","06067005803","40900"
"39867","06037241110","31080"
"39868","06037242100","31080"
"39869","06037552100","31080"
"39870","06037500700","31080"
"39871","06059075002","31080"
"39872","06059074901","31080"
"39873","06059074501","31080"
"39874","06059074408","31080"
"39875","06059074403","31080"
"39876","06059032034","31080"
"39877","06059032029","31080"
"39878","06059032003","31080"
"39879","06059021918","31080"
"39880","08059009852","19740"
"39881","08059012042","19740"
"39882","08059009845","19740"
"39883","08059009850","19740"
"39884","08059012031","19740"
"39885","51031020200","31340"
"39886","51031020500","31340"
"39887","06059021917","31080"
"39888","06059021913","31080"
"39889","06111005202","37100"
"39890","06111005404","37100"
"39891","54081000400","13220"
"39892","53033030304","42660"
"39893","06059110006","31080"
"39894","36071014302","39100"
"39895","36071011702","39100"
"39896","09120100300","14860"
"39897","51031020600","31340"
"39898","48339690300","26420"
"39899","48339691602","26420"
"39900","48339692900","26420"
"39901","48339691500","26420"
"39902","06111000903","37100"
"39903","06111007607","37100"
"39904","06111001102","37100"
"39905","09190220200","14860"
"39906","51121020500","13980"
"39907","47065010700","16860"
"39908","48339691000","26420"
"39909","06067005804","40900"
"39910","06067006202","40900"
"39911","06067008006","40900"
"39912","06067007802","40900"
"39913","06067008702","40900"
"39914","06067008128","40900"
"39915","06067008119","40900"
"39916","06067008138","40900"
"39917","06067008008","40900"
"39918","06067008129","40900"
"39919","06067008137","40900"
"39920","06067008122","40900"
"39921","06067005502","40900"
"39922","06111007506","37100"
"39923","06111005901","37100"
"39924","06111005910","37100"
"39925","06111005911","37100"
"39926","06111007507","37100"
"39927","06111006400","37100"
"39928","06111006900","37100"
"39929","06111007201","37100"
"39930","36007013304","13780"
"39931","40143004301","46140"
"39932","40143007306","46140"
"39933","48291701300","26420"
"39934","48291701100","26420"
"39935","06111001201","37100"
"39936","06111001507","37100"
"39937","06111002102","37100"
"39938","48041000900","17780"
"39939","48041002001","17780"
"39940","48041001604","17780"
"39941","48041001702","17780"
"39942","51047930101","47900"
"39943","36109000400","27060"
"39944","36109002000","27060"
"39945","36109002100","27060"
"39946","36109002300","27060"
"39947","48291700700","26420"
"39948","48291700900","26420"
"39949","48395960200","17780"
"39950","51047930502","47900"
"39951","36107020500","13780"
"39952","36107020702","13780"
"39953","36107020703","13780"
"39954","51061930303","47900"
"39955","36115087000","24020"
"39956","36109001000","27060"
"39957","36109001100","27060"
"39958","36109001500","27060"
"39959","06059052514","31080"
"39960","06059062640","31080"
"39961","06059062633","31080"
"39962","06059062631","31080"
"39963","06059062628","31080"
"39964","06059063808","31080"
"39965","06059063806","31080"
"39966","06059063803","31080"
"39967","06059063400","31080"
"39968","40143007311","46140"
"39969","40143007309","46140"
"39970","40143007641","46140"
"39971","36115094000","24020"
"39972","36115086000","24020"
"39973","36115080100","24020"
"39974","36115090000","24020"
"39975","06055201700","34900"
"39976","06055200802","34900"
"39977","36119005702","35620"
"39978","40143007613","46140"
"39979","40143006907","46140"
"39980","40143007523","46140"
"39981","40143007631","46140"
"39982","40143007900","46140"
"39983","40143009104","46140"
"39984","40143008700","46140"
"39985","40143008900","46140"
"39986","40143007413","46140"
"39987","40143006906","46140"
"39988","40143005801","46140"
"39989","40143005500","46140"
"39990","06055201401","34900"
"39991","06055200503","34900"
"39992","06055201602","34900"
"39993","08001008545","19740"
"39994","36119005901","35620"
"39995","36119005902","35620"
"39996","36119006200","35620"
"39997","36119006500","35620"
"39998","36119000702","35620"
"39999","36119000801","35620"
"40000","36119002101","35620"
"40001","36119002105","35620"
"40002","36119002201","35620"
"40003","36119008200","35620"
"40004","40143006600","46140"
"40005","36093033300","10580"
"40006","36093020600","10580"
"40007","40143009500","46140"
"40008","40143007402","46140"
"40009","36093020800","10580"
"40010","36093021200","10580"
"40011","36093021600","10580"
"40012","40143006701","46140"
"40013","36093020101","10580"
"40014","51680000801","31340"
"40015","51680001400","31340"
"40016","51680001700","31340"
"40017","51680000600","31340"
"40018","08001008100","19740"
"40019","08001060100","19740"
"40020","08001009401","19740"
"40021","08001009751","19740"
"40022","08001008546","19740"
"40023","08001009409","19740"
"40024","08001009307","19740"
"40025","08001009319","19740"
"40026","08001009502","19740"
"40027","08001008506","19740"
"40028","06037570303","31080"
"40029","06037571000","31080"
"40030","06037571102","31080"
"40031","36119005600","35620"
"40032","36119008302","35620"
"40033","36119009800","35620"
"40034","36119010100","35620"
"40035","36119009000","35620"
"40036","36119009400","35620"
"40037","36119009701","35620"
"40038","36119009702","35620"
"40039","36119000401","35620"
"40040","36119002405","35620"
"40041","36093032403","10580"
"40042","36093032102","10580"
"40043","36093033101","10580"
"40044","48041000603","17780"
"40045","08001008705","19740"
"40046","08001009001","19740"
"40047","08001009207","19740"
"40048","08001009101","19740"
"40049","08001015000","19740"
"40050","36119014604","35620"
"40051","36119014703","35620"
"40052","36119013800","35620"
"40053","36119013900","35620"
"40054","36119002103","35620"
"40055","36119013700","35620"
"40056","06037571300","31080"
"40057","06037570002","31080"
"40058","06037555001","31080"
"40059","06037106112","31080"
"40060","06037603200","31080"
"40061","06037603102","31080"
"40062","06037600302","31080"
"40063","06037602900","31080"
"40064","06037603400","31080"
"40065","06037554101","31080"
"40066","06037553502","31080"
"40067","06037553701","31080"
"40068","06037554600","31080"
"40069","36119014806","35620"
"40070","08013013302","14500"
"40071","08013013210","14500"
"40072","08013012507","14500"
"40073","34027040900","35620"
"40074","08001009553","19740"
"40075","34027040600","35620"
"40076","34027042700","35620"
"40077","08001988700","19740"
"40078","34027044101","35620"
"40079","34027041300","35620"
"40080","36119013202","35620"
"40081","36119013301","35620"
"40082","36119014100","35620"
"40083","36119014200","35620"
"40084","36119014400","35620"
"40085","36119012400","35620"
"40086","36119007500","35620"
"40087","06037552601","31080"
"40088","06037552800","31080"
"40089","06037554522","31080"
"40090","06037554518","31080"
"40091","06037542800","31080"
"40092","06037542601","31080"
"40093","06037543903","31080"
"40094","06037600912","31080"
"40095","06037600201","31080"
"40096","06037600100","31080"
"40097","06037600202","31080"
"40098","06037543603","31080"
"40099","06059074110","31080"
"40100","06059074108","31080"
"40101","06059063905","31080"
"40102","08013013508","14500"
"40103","08013012707","14500"
"40104","08013060700","14500"
"40105","08013012201","14500"
"40106","06037541300","31080"
"40107","06037532800","31080"
"40108","06037532605","31080"
"40109","06037534502","31080"
"40110","06037535200","31080"
"40111","06037231100","31080"
"40112","08001008606","19740"
"40113","34027041400","35620"
"40114","34027045000","35620"
"40115","34027041901","35620"
"40116","34027042500","35620"
"40117","34027044403","35620"
"40118","34027043700","35620"
"40119","34027042302","35620"
"40120","06029003113","12540"
"40121","06029002811","12540"
"40122","06037575202","31080"
"40123","06037297400","31080"
"40124","06037293301","31080"
"40125","06037503801","31080"
"40126","06037503902","31080"
"40127","06037651302","31080"
"40128","34037372300","35620"
"40129","34037374000","35620"
"40130","06059075302","31080"
"40131","06111001302","37100"
"40132","06111002200","37100"
"40133","06111001101","37100"
"40134","06111000901","37100"
"40135","13121009802","12060"
"40136","13121009501","12060"
"40137","13121011423","12060"
"40138","13121010106","12060"
"40139","13121010107","12060"
"40140","04003001100","43420"
"40141","04003002001","43420"
"40142","04003000700","43420"
"40143","06037651201","31080"
"40144","06037650702","31080"
"40145","06037650300","31080"
"40146","06037650001","31080"
"40147","06037621301","31080"
"40148","06037621001","31080"
"40149","06037620201","31080"
"40150","06037621201","31080"
"40151","06037103300","31080"
"40152","06037291220","31080"
"40153","06037574400","31080"
"40154","06037573800","31080"
"40155","06037572001","31080"
"40156","06111000500","37100"
"40157","06111001402","37100"
"40158","06111005002","37100"
"40159","06111005305","37100"
"40160","06059110108","31080"
"40161","06059086304","31080"
"40162","04003000800","43420"
"40163","04003001701","43420"
"40164","06029000102","12540"
"40165","06029002813","12540"
"40166","06029001201","12540"
"40167","06029002302","12540"
"40168","06029002600","12540"
"40169","06029002807","12540"
"40170","06029004500","12540"
"40171","06037543501","31080"
"40172","47065003300","16860"
"40173","47065012200","16860"
"40174","47065011900","16860"
"40175","47065001900","16860"
"40176","47065011411","16860"
"40177","06111000800","37100"
"40178","06111007700","37100"
"40179","06111007901","37100"
"40180","09110860100","25540"
"40181","09110850200","25540"
"40182","06059087101","31080"
"40183","06059110114","31080"
"40184","06059110500","31080"
"40185","06059087602","31080"
"40186","06059011715","31080"
"40187","06059075809","31080"
"40188","06059099904","31080"
"40189","06059110302","31080"
"40190","06059110110","31080"
"40191","06059110015","31080"
"40192","06059110304","31080"
"40193","06059088107","31080"
"40194","06029000400","12540"
"40195","06059042315","31080"
"40196","06059042313","31080"
"40197","06059042311","31080"
"40198","06059042305","31080"
"40199","06059042203","31080"
"40200","06059042111","31080"
"40201","06059075703","31080"
"40202","47065012100","16860"
"40203","47065000600","16860"
"40204","47065002300","16860"
"40205","47065011413","16860"
"40206","09110526101","25540"
"40207","09110881300","25540"
"40208","39085205800","17460"
"40209","39085206100","17460"
"40210","39085203000","17460"
"40211","39085206500","17460"
"40212","39085204200","17460"
"40213","39085204400","17460"
"40214","06059021903","31080"
"40215","06059011721","31080"
"40216","06059032011","31080"
"40217","06059099602","31080"
"40218","06059099513","31080"
"40219","06059099417","31080"
"40220","06059099405","31080"
"40221","06059075201","31080"
"40222","06059099803","31080"
"40223","06059075607","31080"
"40224","06059075605","31080"
"40225","06059075506","31080"
"40226","06059075405","31080"
"40227","06059075404","31080"
"40228","06059042107","31080"
"40229","06059032022","31080"
"40230","06059032013","31080"
"40231","06059075815","31080"
"40232","06059075807","31080"
"40233","06059042339","31080"
"40234","06059042332","31080"
"40235","39085206300","17460"
"40236","39085200600","17460"
"40237","39085200100","17460"
"40238","39085200200","17460"
"40239","06059099702","31080"
"40240","06059001503","31080"
"40241","06059088802","31080"
"40242","06059074701","31080"
"40243","40113940009","46140"
"40244","40113940007","46140"
"40245","06059042327","31080"
"40246","06059042326","31080"
"40247","06059042324","31080"
"40248","06059074005","31080"
"40249","06059052521","31080"
"40250","06059052427","31080"
"40251","06059052423","31080"
"40252","06059052421","31080"
"40253","06059075401","31080"
"40254","06059075003","31080"
"40255","48231961200","19100"
"40256","36007012300","13780"
"40257","36007012800","13780"
"40258","36007010200","13780"
"40259","36007012400","13780"
"40260","36007013000","13780"
"40261","36007013303","13780"
"40262","40109102100","36420"
"40263","40109102500","36420"
"40264","40109109500","36420"
"40265","40109104100","36420"
"40266","40109104700","36420"
"40267","40109104800","36420"
"40268","40109104900","36420"
"40269","40113940005","46140"
"40270","36071013400","39100"
"40271","36071013600","39100"
"40272","36071010901","39100"
"40273","48231960400","19100"
"40274","48231961300","19100"
"40275","48231961501","19100"
"40276","72075710700","38660"
"40277","72075710500","38660"
"40278","40109105400","36420"
"40279","40109105903","36420"
"40280","40109105904","36420"
"40281","40109106100","36420"
"40282","40109106503","36420"
"40283","40109106606","36420"
"40284","40109106907","36420"
"40285","40109106909","36420"
"40286","40109106913","36420"
"40287","40109107002","36420"
"40288","40109107207","36420"
"40289","40109107213","36420"
"40290","40109107221","36420"
"40291","36071011900","39100"
"40292","36071012100","39100"
"40293","36071013800","39100"
"40294","36071001100","39100"
"40295","36071001200","39100"
"40296","48231961503","19100"
"40297","36007000700","13780"
"40298","36007001100","13780"
"40299","36007001700","13780"
"40300","36007012101","13780"
"40301","36007012102","13780"
"40302","36071015100","39100"
"40303","36071014202","39100"
"40304","36071000100","39100"
"40305","36071000600","39100"
"40306","36071012700","39100"
"40307","36071012800","39100"
"40308","36071014900","39100"
"40309","36071011200","39100"
"40310","36001014201","10580"
"40311","36001014401","10580"
"40312","36001014402","10580"
"40313","36007014200","13780"
"40314","36007014301","13780"
"40315","36007014600","13780"
"40316","40143001600","46140"
"40317","40143002500","46140"
"40318","40143003000","46140"
"40319","40143003900","46140"
"40320","53033030314","42660"
"40321","53033030201","42660"
"40322","53033029901","42660"
"40323","53033029406","42660"
"40324","36071014400","39100"
"40325","48423001906","46340"
"40326","48423001300","46340"
"40327","48423000100","46340"
"40328","48423000500","46340"
"40329","48423001200","46340"
"40330","48423002003","46340"
"40331","48423002009","46340"
"40332","36001014301","10580"
"40333","36001014001","10580"
"40334","36001014002","10580"
"40335","36001001902","10580"
"40336","36001001600","10580"
"40337","36001001500","10580"
"40338","36001002500","10580"
"40339","36001012700","10580"
"40340","36001014700","10580"
"40341","72075710302","38660"
"40342","53033029405","42660"
"40343","53033029307","42660"
"40344","53033029205","42660"
"40345","53033029003","42660"
"40346","53033028902","42660"
"40347","53033028801","42660"
"40348","53033028600","42660"
"40349","53033028500","42660"
"40350","53033027800","42660"
"40351","40117957200","46140"
"40352","40117957500","46140"
"40353","09190011200","14860"
"40354","09120100100","14860"
"40355","09190035200","14860"
"40356","09190220100","14860"
"40357","36001014802","10580"
"40358","36053031100","45060"
"40359","36053031000","45060"
"40360","06037571600","31080"
"40361","06037570800","31080"
"40362","06037570402","31080"
"40363","51775010100","40220"
"40364","51775010300","40220"
"40365","51775010501","40220"
"40366","72105520200","41980"
"40367","72105520500","41980"
"40368","53033027702","42660"
"40369","53033027600","42660"
"40370","53033021600","42660"
"40371","53033024902","42660"
"40372","53033021400","42660"
"40373","53033021000","42660"
"40374","53033020700","42660"
"40375","53033020402","42660"
"40376","09190230502","14860"
"40377","09190042800","14860"
"40378","09190200100","14860"
"40379","09190200301","14860"
"40380","51700032001","47260"
"40381","51700032211","47260"
"40382","09120257200","14860"
"40383","51700031400","47260"
"40384","09120072300","14860"
"40385","36053030103","45060"
"40386","36053030401","45060"
"40387","51121020900","13980"
"40388","51121021400","13980"
"40389","53033011500","42660"
"40390","53033011402","42660"
"40391","53033011102","42660"
"40392","53033010702","42660"
"40393","53033010402","42660"
"40394","53033009702","42660"
"40395","53033009600","42660"
"40396","53033009100","42660"
"40397","53033008800","42660"
"40398","51700031902","47260"
"40399","51700032225","47260"
"40400","09120072800","14860"
"40401","09120073100","14860"
"40402","09120073400","14860"
"40403","09120073500","14860"
"40404","09120073900","14860"
"40405","09190050500","14860"
"40406","09190045200","14860"
"40407","47065010501","16860"
"40408","47065011600","16860"
"40409","47065011800","16860"
"40410","35049000300","42140"
"40411","35049000700","42140"
"40412","35049001103","42140"
"40413","09190045101","14860"
"40414","09120081000","14860"
"40415","09120081300","14860"
"40416","09120090200","14860"
"40417","09190050400","14860"
"40418","51710005702","47260"
"40419","35049001106","42140"
"40420","35049010102","42140"
"40421","35049010304","42140"
"40422","35049001203","42140"
"40423","51019030401","31340"
"40424","51019030601","31340"
"40425","51710005901","47260"
"40426","51710006400","47260"
"40427","51710006602","47260"
"40428","51710006606","47260"
"40429","51710006902","47260"
"40430","51710000300","47260"
"40431","51710000800","47260"
"40432","51710001300","47260"
"40433","51710001500","47260"
"40434","51710000201","47260"
"40435","51710002300","47260"
"40436","51710003000","47260"
"40437","51710003300","47260"
"40438","54081001100","13220"
"40439","54081001400","13220"
"40440","54081001001","13220"
"40441","51019030605","31340"
"40442","51019030602","31340"
"40443","51710003501","47260"
"40444","51710004300","47260"
"40445","51710005000","47260"
"40446","06029004102","12540"
"40447","06029006301","12540"
"40448","54081000804","13220"
"40449","34037371600","35620"
"40450","34037371000","35620"
"40451","34037373400","35620"
"40452","34037372700","35620"
"40453","34037372100","35620"
"40454","34037373000","35620"
"40455","13121004100","12060"
"40456","13121008000","12060"
"40457","13121006500","12060"
"40458","13121011000","12060"
"40459","13121005200","12060"
"40460","51095080102","47260"
"40461","39061025101","17140"
"40462","39061006000","17140"
"40463","39061023901","17140"
"40464","39061026300","17140"
"40465","36103158803","35620"
"40466","36103158802","35620"
"40467","36103158711","35620"
"40468","36103158710","35620"
"40469","36103158606","35620"
"40470","39049007424","18140"
"40471","39049007492","18140"
"40472","39049009372","18140"
"40473","39049009590","18140"
"40474","39049009382","18140"
"40475","39049007041","18140"
"40476","39049010000","18140"
"40477","32003006800","29820"
"40478","32003003208","29820"
"40479","32003002947","29820"
"40480","32003001200","29820"
"40481","39049001902","18140"
"40482","39049001901","18140"
"40483","39049001121","18140"
"40484","39049009751","18140"
"40485","39049000110","18140"
"40486","39049008360","18140"
"40487","45055970300","17900"
"40488","36103110502","35620"
"40489","36103111503","35620"
"40490","36103190706","35620"
"40491","36103158604","35620"
"40492","36103158510","35620"
"40493","36103158509","35620"
"40494","39049007394","18140"
"40495","39049009361","18140"
"40496","39049006340","18140"
"40497","39049006330","18140"
"40498","39049005100","18140"
"40499","39049004620","18140"
"40500","12115001000","35840"
"40501","12115000405","35840"
"40502","12115001101","35840"
"40503","12115000300","35840"
"40504","12115000503","35840"
"40505","39049008340","18140"
"40506","39049008322","18140"
"40507","39049008242","18140"
"40508","39049007931","18140"
"40509","39049007830","18140"
"40510","39049007812","18140"
"40511","39049006600","18140"
"40512","39049006430","18140"
"40513","39049006372","18140"
"40514","36103190502","35620"
"40515","36103169800","35620"
"40516","36103159602","35620"
"40517","36103159406","35620"
"40518","36103159203","35620"
"40519","36103159106","35620"
"40520","36103135303","35620"
"40521","36103158407","35620"
"40522","12115002507","35840"
"40523","12115001204","35840"
"40524","12115001302","35840"
"40525","39049008132","18140"
"40526","39049008110","18140"
"40527","39049007922","18140"
"40528","48141010504","21340"
"40529","48141003300","21340"
"40530","48141004201","21340"
"40531","48141003804","21340"
"40532","48141003801","21340"
"40533","48141004105","21340"
"40534","48141004312","21340"
"40535","36103158319","35620"
"40536","36103158317","35620"
"40537","36103158309","35620"
"40538","36103158304","35620"
"40539","48113017606","19100"
"40540","48113018132","19100"
"40541","48113012207","19100"
"40542","48113000100","19100"
"40543","48113000202","19100"
"40544","48113001102","19100"
"40545","48113001503","19100"
"40546","39015951500","17140"
"40547","45041001503","22500"
"40548","45041000201","22500"
"40549","36103110300","35620"
"40550","36103111401","35620"
"40551","48141004303","21340"
"40552","48141000107","21340"
"40553","48141004313","21340"
"40554","48141002000","21340"
"40555","48141002400","21340"
"40556","36103122706","35620"
"40557","36103122801","35620"
"40558","36103134902","35620"
"40559","36103124001","35620"
"40560","36103124002","35620"
"40561","36103122502","35620"
"40562","48113001504","19100"
"40563","48113002400","19100"
"40564","48113007805","19100"
"40565","48113007810","19100"
"40566","48113007824","19100"
"40567","48113001101","19100"
"40568","48113007912","19100"
"40569","48113007909","19100"
"40570","48113008200","19100"
"40571","48113012702","19100"
"40572","48113011601","19100"
"40573","48113012211","19100"
"40574","48113017814","19100"
"40575","45041000600","22500"
"40576","48113020100","19100"
"40577","48113014501","19100"
"40578","48113013722","19100"
"40579","48113013716","19100"
"40580","48113013618","19100"
"40581","48113013617","19100"
"40582","48113010602","19100"
"40583","48113010601","19100"
"40584","36103112204","35620"
"40585","36103112002","35620"
"40586","36103111900","35620"
"40587","36103147901","35620"
"40588","36103145903","35620"
"40589","36103146105","35620"
"40590","36103147100","35620"
"40591","36103145808","35620"
"40592","36103147804","35620"
"40593","36103146404","35620"
"40594","36103146614","35620"
"40595","36103122901","35620"
"40596","36103123001","35620"
"40597","36103124402","35620"
"40598","36103135403","35620"
"40599","36103110501","35620"
"40600","36103112102","35620"
"40601","36103112104","35620"
"40602","36103111602","35620"
"40603","36103111703","35620"
"40604","48113012603","19100"
"40605","48113012900","19100"
"40606","48113017102","19100"
"40607","48113018135","19100"
"40608","48113017500","19100"
"40609","48113017704","19100"
"40610","48113011401","19100"
"40611","48113016803","19100"
"40612","48113019036","19100"
"40613","32003005360","29820"
"40614","45041001200","22500"
"40615","45041002000","22500"
"40616","45041002202","22500"
"40617","36103147401","35620"
"40618","36103147402","35620"
"40619","36103124602","35620"
"40620","36103122705","35620"
"40621","01097001502","33660"
"40622","01097002200","33660"
"40623","01097002502","33660"
"40624","01097002800","33660"
"40625","01097003100","33660"
"40626","01097003501","33660"
"40627","01097003502","33660"
"40628","54009031600","48260"
"40629","08031002300","19740"
"40630","08035014603","19740"
"40631","06061021502","40900"
"40632","06061021902","40900"
"40633","06061022200","40900"
"40634","06061021204","40900"
"40635","06061023900","40900"
"40636","06061020901","40900"
"40637","06061020604","40900"
"40638","41051003701","38900"
"40639","41051003902","38900"
"40640","41051004200","38900"
"40641","41051004800","38900"
"40642","41051006001","38900"
"40643","48113019203","19100"
"40644","48113016619","19100"
"40645","48113016626","19100"
"40646","48113016519","19100"
"40647","48113016522","19100"
"40648","48113016513","19100"
"40649","48113009103","19100"
"40650","01097007000","33660"
"40651","01097007103","33660"
"40652","01097007102","33660"
"40653","55039041400","22540"
"40654","55039040200","22540"
"40655","55039040400","22540"
"40656","39081012100","48260"
"40657","54011002100","26580"
"40658","05007020201","22220"
"40659","06061021304","40900"
"40660","06061021604","40900"
"40661","06061021401","40900"
"40662","06061020107","40900"
"40663","48113009900","19100"
"40664","55039040800","22540"
"40665","55039041600","22540"
"40666","72103170400","41980"
"40667","40051000901","36420"
"40668","06089012702","39820"
"40669","06089010900","39820"
"40670","06089011600","39820"
"40671","45041001800","22500"
"40672","41051002903","38900"
"40673","41051003100","38900"
"40674","41051003402","38900"
"40675","48113019034","19100"
"40676","48113018105","19100"
"40677","48113018137","19100"
"40678","48113018401","19100"
"40679","48113018802","19100"
"40680","48113018900","19100"
"40681","51810045801","47260"
"40682","06089011900","39820"
"40683","06089012200","39820"
"40684","06089010400","39820"
"40685","45091060401","16740"
"40686","45091061602","16740"
"40687","48113005600","19100"
"40688","48113019800","19100"
"40689","48113019301","19100"
"40690","48113016201","19100"
"40691","48113016001","19100"
"40692","48113015700","19100"
"40693","48113015306","19100"
"40694","48113014310","19100"
"40695","48113014126","19100"
"40696","48113014124","19100"
"40697","48113015205","19100"
"40698","48113019042","19100"
"40699","41005021200","38900"
"40700","41005022602","38900"
"40701","41005022707","38900"
"40702","41005022708","38900"
