"","GEOID","r_stat"
"37241","42101025800","Urban"
"37242","42101025900","Urban"
"37243","42101017602","Urban"
"37244","42101017800","Urban"
"37245","42101017900","Urban"
"37246","42101017701","Urban"
"37247","42101035601","Urban"
"37248","42101980400","Urban"
"37249","42101013402","Urban"
"37250","42101013601","Urban"
"37251","42077000102","Urban"
"37252","42101008801","Urban"
"37253","42101980500","Urban"
"37254","42101015200","Urban"
"37255","42101018300","Urban"
"37256","42101018400","Urban"
"37257","42101019000","Urban"
"37258","42101019100","Urban"
"37259","42101019200","Urban"
"37260","42101019700","Urban"
"37261","42069101800","Urban"
"37262","42069101600","Urban"
"37263","42069100600","Urban"
"37264","42069100500","Urban"
"37265","42069100300","Urban"
"37266","42101019800","Urban"
"37267","42101019900","Urban"
"37268","42101020000","Urban"
"37269","42069100200","Urban"
"37270","42069102800","Urban"
"37271","42069101200","Urban"
"37272","42049001900","Urban"
"37273","42049002000","Urban"
"37274","42101020200","Urban"
"37275","42101020300","Urban"
"37276","42101020400","Urban"
"37277","42101020500","Urban"
"37278","42101020600","Urban"
"37279","42101020800","Urban"
"37280","42049000100","Urban"
"37281","42049002500","Urban"
"37282","42069102700","Urban"
"37283","42069102900","Urban"
"37284","42069103000","Urban"
"37285","42069103100","Urban"
"37286","42101020900","Urban"
"37287","42101021000","Urban"
"37288","42101021100","Urban"
"37289","42101021200","Urban"
"37290","42101021400","Urban"
"37291","42101021500","Urban"
"37292","42101015600","Urban"
"37293","42101015700","Urban"
"37294","42101015800","Urban"
"37295","42101016100","Urban"
"37296","42101016200","Urban"
"37297","42095011300","Urban"
"37298","42049000700","Urban"
"37299","42049000800","Urban"
"37300","42049001000","Urban"
"37301","42049001100","Urban"
"37302","42101016300","Urban"
"37303","42101016400","Urban"
"37304","42101016500","Urban"
"37305","42101016600","Urban"
"37306","42101016002","Urban"
"37307","42101016001","Urban"
"37308","42101039002","Urban"
"37309","42101018801","Urban"
"37310","42101039001","Urban"
"37311","42101004104","Urban"
"37312","42101004103","Urban"
"37313","42101980702","Urban"
"37314","42101989200","Urban"
"37315","42101000102","Urban"
"37316","42101036901","Urban"
"37317","42101001204","Urban"
"37318","42101980001","Urban"
"37319","42101036902","Urban"
"37320","42101020702","Urban"
"37321","42101013702","Urban"
"37322","42101020701","Urban"
"37323","42101012502","Urban"
"37324","42101018802","Urban"
"37325","42101014201","Urban"
"37326","42101014202","Urban"
"37327","42101000101","Urban"
"37328","42101980002","Urban"
"37329","42101980901","Urban"
"37330","42101000404","Urban"
"37331","42101012501","Urban"
"37332","42101000403","Urban"
"37333","42101000701","Urban"
"37334","42101000805","Urban"
"37335","42101000806","Urban"
"37336","42101989300","Urban"
"37337","42101016901","Urban"
"37338","42101017000","Urban"
"37339","42101017100","Urban"
"37340","42101017202","Urban"
"37341","42101027401","Urban"
"37342","42101020101","Urban"
"37343","42101028901","Urban"
"37344","42101030501","Urban"
"37345","42101016702","Urban"
"37346","42101008802","Urban"
"37347","42049001300","Urban"
"37348","42101021600","Urban"
"37349","42101021700","Urban"
"37350","42101021900","Urban"
"37351","42101022000","Urban"
"37352","42049001400","Urban"
"37353","42049001500","Urban"
"37354","42049001600","Urban"
"37355","42101023100","Urban"
"37356","42101023500","Urban"
"37357","42101023600","Urban"
"37358","42101023700","Urban"
"37359","42101023900","Urban"
"37360","42101024000","Urban"
"37361","42101024100","Urban"
"37362","42049001700","Urban"
"37363","42049001800","Urban"
"37364","42101014900","Urban"
"37365","42101014700","Urban"
"37366","42101014800","Urban"
"37367","42069100400","Urban"
"37368","42069100800","Urban"
"37369","42069100900","Urban"
"37370","42069101000","Urban"
"37371","42101024200","Urban"
"37372","42101024300","Urban"
"37373","42101024500","Urban"
"37374","42101024600","Urban"
"37375","42069101100","Urban"
"37376","42069101300","Urban"
"37377","42069101400","Urban"
"37378","42101017300","Urban"
"37379","42101017400","Urban"
"37380","42101017500","Urban"
"37381","42101017601","Urban"
"37382","42101024700","Urban"
"37383","42101024900","Urban"
"37384","42101025200","Urban"
"37385","42101025400","Urban"
"37386","42049002300","Urban"
"37387","42003562000","Urban"
"37388","42003563100","Urban"
"37389","42003562400","Urban"
"37390","42003562600","Urban"
"37391","42003980100","Urban"
"37392","42003981100","Urban"
"37393","42003562800","Urban"
"37394","42003563000","Urban"
"37395","42003151600","Urban"
"37396","42003151700","Urban"
"37397","42049002100","Urban"
"37398","42049002200","Urban"
"37399","42049002400","Urban"
"37400","42049002600","Urban"
"37401","42049002700","Urban"
"37402","42049002800","Urban"
"37403","42003030500","Urban"
"37404","42003040200","Urban"
"37405","42003101800","Urban"
"37406","42003110200","Urban"
"37407","42003180700","Urban"
"37408","42003202200","Urban"
"37409","42003050600","Urban"
"37410","42003050900","Urban"
"37411","42003191100","Urban"
"37412","42003191500","Urban"
"37413","42003191600","Urban"
"37414","42003202300","Urban"
"37415","42003051000","Urban"
"37416","42003051100","Urban"
"37417","42003141100","Urban"
"37418","42003562300","Urban"
"37419","42003191400","Urban"
"37420","42003310200","Urban"
"37421","42101004201","Urban"
"37422","42101028800","Urban"
"37423","42101011700","Urban"
"37424","42101016902","Urban"
"37425","42101001400","Urban"
"37426","42101013200","Urban"
"37427","42101027000","Urban"
"37428","42101035602","Urban"
"37429","42101015101","Urban"
"37430","42101015102","Urban"
"37431","42011000800","Urban"
"37432","42011000900","Urban"
"37433","42011001000","Urban"
"37434","42011001100","Urban"
"37435","42011001300","Urban"
"37436","42011001400","Urban"
"37437","42011001500","Urban"
"37438","42011001700","Urban"
"37439","42011001800","Urban"
"37440","42011001900","Urban"
"37441","42011002200","Urban"
"37442","42011002300","Urban"
"37443","42011002500","Urban"
"37444","42011002700","Urban"
"37445","42101031402","Urban"
"37446","42101016701","Urban"
"37447","42101027901","Urban"
"37448","42101027902","Urban"
"37449","42101008702","Urban"
"37450","42101008101","Urban"
"37451","42101007102","Urban"
"37452","42101008701","Urban"
"37453","42101008102","Urban"
"37454","42071000500","Urban"
"37455","42071000100","Urban"
"37456","42071000400","Urban"
"37457","42071000600","Urban"
"37458","42071000700","Urban"
"37459","42071000900","Urban"
"37460","42071001100","Urban"
"37461","42101001002","Urban"
"37462","42071001400","Urban"
"37463","42077001200","Urban"
"37464","42011000300","Urban"
"37465","42011000500","Urban"
"37466","42011000700","Urban"
"37467","42101030502","Urban"
"37468","42101031502","Urban"
"37469","42069101900","Urban"
"37470","42069102000","Urban"
"37471","42069101700","Urban"
"37472","42017100402","Urban"
"37473","42017100404","Urban"
"37474","42017100804","Urban"
"37475","42101026301","Urban"
"37476","42101029200","Urban"
"37477","42101024400","Urban"
"37478","42101033200","Urban"
"37479","42101980200","Urban"
"37480","42101000200","Urban"
"37481","42101000300","Urban"
"37482","42003270800","Urban"
"37483","42049000901","Urban"
"37484","42049000902","Urban"
"37485","42003281400","Urban"
"37486","42003281500","Urban"
"37487","42003290200","Urban"
"37488","42003300100","Urban"
"37489","42095010601","Urban"
"37490","42101038100","Urban"
"37491","42095010602","Urban"
"37492","42043021200","Urban"
"37493","42043020400","Urban"
"37494","42043020300","Urban"
"37495","42043021100","Urban"
"37496","42043020100","Urban"
"37497","42043020900","Urban"
"37498","42101001001","Urban"
"37499","42043020500","Urban"
"37500","42043020800","Urban"
"37501","42101037300","Urban"
"37502","42101037200","Urban"
"37503","42101038400","Urban"
"37504","42101038600","Urban"
"37505","42101038500","Urban"
"37506","42003562500","Urban"
"37507","42003160800","Urban"
"37508","42003160900","Urban"
"37509","42003190300","Urban"
"37510","42011002002","Urban"
"37511","42069102100","Urban"
"37512","42069102200","Urban"
"37513","42069102300","Urban"
"37514","42049001200","Urban"
"37515","42101025300","Urban"
"37516","42101035301","Urban"
"37517","42101031900","Urban"
"37518","42101028300","Urban"
"37519","42101008302","Urban"
"37520","42101008400","Urban"
"37521","42101008500","Urban"
"37522","42101009000","Urban"
"37523","42101004002","Urban"
"37524","42101004101","Urban"
"37525","42101011200","Urban"
"37526","42101002300","Urban"
"37527","42101006200","Urban"
"37528","42101032300","Urban"
"37529","42101000600","Urban"
"37530","42101001500","Urban"
"37531","42095011100","Urban"
"37532","42101009200","Urban"
"37533","42101009300","Urban"
"37534","42101009400","Urban"
"37535","42101009500","Urban"
"37536","42101009600","Urban"
"37537","42101010000","Urban"
"37538","42101010100","Urban"
"37539","42101010200","Urban"
"37540","42101010300","Urban"
"37541","42101010400","Urban"
"37542","42101010500","Urban"
"37543","42003980400","Urban"
"37544","42003980500","Urban"
"37545","42095011200","Urban"
"37546","42003980300","Urban"
"37547","42095010200","Urban"
"37548","42003982200","Urban"
"37549","42003980700","Urban"
"37550","42003562700","Urban"
"37551","42003981000","Urban"
"37552","42003981200","Urban"
"37553","42003980800","Urban"
"37554","42003980600","Urban"
"37555","42003980900","Urban"
"37556","42011000400","Urban"
"37557","42011002100","Urban"
"37558","42011000100","Urban"
"37559","42011000600","Urban"
"37560","42011000200","Urban"
"37561","42011001200","Urban"
"37562","42011001600","Urban"
"37563","42101037600","Urban"
"37564","42101014500","Urban"
"37565","42101031200","Urban"
"37566","42101021800","Urban"
"37567","42003140500","Urban"
"37568","42003170200","Urban"
"37569","42101009100","Urban"
"37570","42101033600","Urban"
"37571","42101004202","Urban"
"37572","42101016800","Urban"
"37573","42101007000","Urban"
"37574","42101029100","Urban"
"37575","42101980100","Urban"
"37576","42101021300","Urban"
"37577","42101030000","Urban"
"37578","42101013300","Urban"
"37579","42101026100","Urban"
"37580","42101026200","Urban"
"37581","42101026302","Urban"
"37582","42101026400","Urban"
"37583","42101026500","Urban"
"37584","42101026600","Urban"
"37585","42101026700","Urban"
"37586","42101026900","Urban"
"37587","42101027100","Urban"
"37588","42101027200","Urban"
"37589","42101027300","Urban"
"37590","42017100408","Urban"
"37591","42003320600","Urban"
"37592","42077002303","Urban"
"37593","42077002304","Urban"
"37594","42077009601","Urban"
"37595","42077009602","Urban"
"37596","42003261500","Urban"
"37597","42003262000","Urban"
"37598","42003270300","Urban"
"37599","42003980000","Urban"
"37600","42003981800","Urban"
"37601","42101034200","Urban"
"37602","42101034400","Urban"
"37603","42101034600","Urban"
"37604","42101034701","Urban"
"37605","42101008602","Urban"
"37606","42101009802","Urban"
"37607","42101037500","Urban"
"37608","42101018001","Urban"
"37609","42101011000","Urban"
"37610","42101011100","Urban"
"37611","42101011300","Urban"
"37612","42101011400","Urban"
"37613","42101011500","Urban"
"37614","42101011800","Urban"
"37615","42101011900","Urban"
"37616","42101012000","Urban"
"37617","42101012100","Urban"
"37618","42101013100","Urban"
"37619","42101013500","Urban"
"37620","42101003002","Urban"
"37621","42101031401","Urban"
"37622","42101013401","Urban"
"37623","42101018002","Urban"
"37624","42101013800","Urban"
"37625","42101013900","Urban"
"37626","42101014100","Urban"
"37627","42101035701","Urban"
"37628","42101035702","Urban"
"37629","42101033701","Urban"
"37630","42101033702","Urban"
"37631","42101020102","Urban"
"37632","42101031101","Urban"
"37633","42101031102","Urban"
"37634","42101019502","Urban"
"37635","42101019501","Urban"
"37636","42101028902","Urban"
"37637","42101033101","Urban"
"37638","42101033102","Urban"
"37639","42101031501","Urban"
"37640","42101001102","Urban"
"37641","42101000803","Urban"
"37642","42101017201","Urban"
"37643","42101980800","Urban"
"37644","42101008601","Urban"
"37645","42101037700","Urban"
"37646","42101010700","Urban"
"37647","42101010800","Urban"
"37648","42101010600","Urban"
"37649","42101005400","Urban"
"37650","42101005500","Urban"
"37651","42101005600","Urban"
"37652","42101000500","Urban"
"37653","42101034803","Urban"
"37654","42101006000","Urban"
"37655","42101006100","Urban"
"37656","42101006300","Urban"
"37657","42101006400","Urban"
"37658","42101026800","Urban"
"37659","42101014400","Urban"
"37660","42101036600","Urban"
"37661","42101023800","Urban"
"37662","42101010900","Urban"
"37663","42101024800","Urban"
"37664","42101033500","Urban"
"37665","42101007700","Urban"
"37666","42101014000","Urban"
"37667","42043021300","Urban"
"37668","42043021400","Urban"
"37669","42043021500","Urban"
"37670","42043021600","Urban"
"37671","42043021700","Urban"
"37672","42077000101","Urban"
"37673","42049002900","Urban"
"37674","42003101400","Urban"
"37675","42003140300","Urban"
"37676","42003140400","Urban"
"37677","42003320700","Urban"
"37678","42003040600","Urban"
"37679","42003261400","Urban"
"37680","42003020100","Urban"
"37681","42003140800","Urban"
"37682","42049003000","Urban"
"37683","42003040900","Urban"
"37684","42003180300","Urban"
"37685","42003290100","Urban"
"37686","42003141300","Urban"
"37687","42101003001","Urban"
"37688","42101002802","Urban"
"37689","42101002701","Urban"
"37690","42101980600","Urban"
"37691","42003250900","Urban"
"37692","42003020300","Urban"
"37693","42003320400","Urban"
"37694","42003110600","Urban"
"37695","42003270100","Urban"
"37696","42003191900","Urban"
"37697","42003191800","Urban"
"37698","42003192000","Urban"
"37699","42101036501","Urban"
"37700","42101000801","Urban"
"37701","42003565300","Urban"
"37702","42003101900","Urban"
"37703","42003120900","Urban"
"37704","42003130700","Urban"
"37705","42003141200","Urban"
"37706","42003130800","Urban"
"37707","42003010302","Urban"
"37708","42003010301","Urban"
"37709","42003563201","Urban"
"37710","42003241300","Urban"
"37711","42003563202","Urban"
"37712","42003565200","Urban"
"37713","42003565100","Urban"
"37714","42003261300","Urban"
"37715","42003271600","Urban"
"37716","42003562901","Urban"
"37717","42003161000","Urban"
"37718","44003021002","Urban"
"37719","44003021300","Urban"
"37720","44003021100","Urban"
"37721","44003021001","Urban"
"37722","44003980000","Urban"
"37723","44003022000","Urban"
"37724","44003021800","Urban"
"37725","44003022400","Urban"
"37726","44003021502","Urban"
"37727","44003022100","Urban"
"37728","44003022300","Urban"
"37729","44003021600","Urban"
"37730","44003022201","Urban"
"37731","44003021401","Urban"
"37732","44003021200","Urban"
"37733","44003021402","Urban"
"37734","44007013400","Urban"
"37735","44007013500","Urban"
"37736","44007013600","Urban"
"37737","44007013701","Urban"
"37738","44007013702","Urban"
"37739","44007014100","Urban"
"37740","44007014200","Urban"
"37741","44007002101","Urban"
"37742","44007002102","Urban"
"37743","44007014400","Urban"
"37744","44007014502","Urban"
"37745","44007014800","Urban"
"37746","44007015000","Urban"
"37747","44007015100","Urban"
"37748","44007015200","Urban"
"37749","44007015300","Urban"
"37750","44007015400","Urban"
"37751","44007015500","Urban"
"37752","44007015700","Urban"
"37753","44007015800","Urban"
"37754","44007016000","Urban"
"37755","44007016100","Urban"
"37756","44007016300","Urban"
"37757","44007014600","Urban"
"37758","44007014501","Urban"
"37759","44007003601","Urban"
"37760","44007013900","Urban"
"37761","44007016500","Urban"
"37762","44007001700","Urban"
"37763","44007003200","Urban"
"37764","44007014000","Urban"
"37765","44007016400","Urban"
"37766","44007016600","Urban"
"37767","44007016700","Urban"
"37768","44007016800","Urban"
"37769","44007016900","Urban"
"37770","44007017000","Urban"
"37771","44007017100","Urban"
"37772","44007015900","Urban"
"37773","44007002000","Urban"
"37774","44007014300","Urban"
"37775","44007000101","Urban"
"37776","44007015600","Urban"
"37777","44007000200","Urban"
"37778","44007000400","Urban"
"37779","44007000102","Urban"
"37780","44007000500","Urban"
"37781","44007000600","Urban"
"37782","44007000700","Urban"
"37783","44007000800","Urban"
"37784","44007000900","Urban"
"37785","44007001000","Urban"
"37786","44007001100","Urban"
"37787","44007001200","Urban"
"37788","44007001300","Urban"
"37789","44007001500","Urban"
"37790","44007001900","Urban"
"37791","44007002200","Urban"
"37792","44007002300","Urban"
"37793","44007002500","Urban"
"37794","44007002600","Urban"
"37795","44007002700","Urban"
"37796","44007003100","Urban"
"37797","44007003300","Urban"
"37798","44007003400","Urban"
"37799","44007003500","Urban"
"37800","44007003602","Urban"
"37801","44007003700","Urban"
"37802","44007000301","Urban"
"37803","44007002802","Urban"
"37804","44007001601","Urban"
"37805","44007001602","Urban"
"37806","44007000302","Urban"
"37807","44007002801","Urban"
"37808","44003021901","Urban"
"37809","44003021902","Urban"
"37810","44003022202","Urban"
"37811","44003021501","Urban"
"37812","44003021700","Urban"
"37813","44003021903","Urban"
"37814","44007013800","Urban"
"37815","44007002900","Urban"
"37816","44007014700","Urban"
"37817","44007001800","Urban"
"37818","44007002400","Urban"
"37819","44007001400","Urban"
"37820","45045000200","Urban"
"37821","45079003100","Urban"
"37822","45079002900","Urban"
"37823","45079002100","Urban"
"37824","45091060102","Urban"
"37825","45079000100","Urban"
"37826","45019001500","Urban"
"37827","45019001000","Urban"
"37828","45045000100","Urban"
"37829","45019004701","Urban"
"37830","45019005100","Urban"
"37831","45035010817","Urban"
"37832","45019005300","Urban"
"37833","45091060200","Urban"
"37834","45091060401","Urban"
"37835","45045001000","Urban"
"37836","45045001101","Urban"
"37837","45045001102","Urban"
"37838","45045001302","Urban"
"37839","45045001400","Urban"
"37840","45091060600","Urban"
"37841","45019003200","Urban"
"37842","45019003600","Urban"
"37843","45019003700","Urban"
"37844","45019004000","Urban"
"37845","45091060300","Urban"
"37846","45045001204","Urban"
"37847","45045001810","Urban"
"37848","45045004300","Urban"
"37849","45045001205","Urban"
"37850","45045004200","Urban"
"37851","45019005900","Urban"
"37852","45079980100","Urban"
"37853","45035010821","Urban"
"37854","45079010408","Urban"
"37855","45045000400","Urban"
"37856","45015020406","Urban"
"37857","45019000200","Urban"
"37858","45019003500","Urban"
"37859","45019003400","Urban"
"37860","45019003300","Urban"
"37861","45019004621","Urban"
"37862","45019000100","Urban"
"37863","45019000400","Urban"
"37864","45019000500","Urban"
"37865","45019000600","Urban"
"37866","45019000700","Urban"
"37867","45079001000","Urban"
"37868","45079003000","Urban"
"37869","45079001600","Urban"
"37870","45079002200","Urban"
"37871","45079002300","Urban"
"37872","45079001300","Urban"
"37873","45079011502","Urban"
"37874","45079011501","Urban"
"37875","45079000200","Urban"
"37876","45079000700","Urban"
"37877","45019003108","Urban"
"37878","45019000900","Urban"
"37879","45019001100","Urban"
"37880","46099001902","Urban"
"37881","46099000401","Urban"
"37882","46099000600","Urban"
"37883","46099001901","Urban"
"37884","46083010111","Urban"
"37885","46103010800","Urban"
"37886","46103011002","Urban"
"37887","46103011200","Urban"
"37888","46103011001","Urban"
"37889","46103010500","Urban"
"37890","46103011100","Urban"
"37891","46099000300","Urban"
"37892","46099000406","Urban"
"37893","46099000405","Urban"
"37894","46099001107","Urban"
"37895","46099001804","Urban"
"37896","46099010600","Urban"
"37897","46099000500","Urban"
"37898","46099000900","Urban"
"37899","46099001200","Urban"
"37900","46099001600","Urban"
"37901","46099001700","Urban"
"37902","46099001801","Urban"
"37903","46103010300","Urban"
"37904","46103010400","Urban"
"37905","46103010600","Urban"
"37906","46099000201","Urban"
"37907","46099000202","Urban"
"37908","46099001108","Urban"
"37909","46099001002","Urban"
"37910","46099000407","Urban"
"37911","46099001110","Urban"
"37912","46099001109","Urban"
"37913","46099001805","Urban"
"37914","46099000702","Urban"
"37915","46099001112","Urban"
"37916","46099001501","Urban"
"37917","46099000701","Urban"
"37918","46099001502","Urban"
"37919","46103010700","Urban"
"37920","46103010202","Urban"
"37921","46103010201","Urban"
"37922","46103010904","Urban"
"37923","47093003300","Urban"
"37924","47093002600","Urban"
"37925","47093004100","Urban"
"37926","47037019004","Urban"
"37927","47037015404","Urban"
"37928","47037018801","Urban"
"37929","47037014400","Urban"
"37930","47037011001","Urban"
"37931","47037015700","Urban"
"37932","47037015900","Urban"
"37933","47037012702","Urban"
"37934","47037010401","Urban"
"37935","47037019109","Urban"
"37936","47037017500","Urban"
"37937","47037015613","Urban"
"37938","47037010802","Urban"
"37939","47037010904","Urban"
"37940","47037011002","Urban"
"37941","47037011100","Urban"
"37942","47037015614","Urban"
"37943","47037017300","Urban"
"37944","47037015300","Urban"
"37945","47037011500","Urban"
"37946","47037010903","Urban"
"37947","47037980200","Urban"
"37948","47037013100","Urban"
"37949","47037015619","Urban"
"37950","47037015401","Urban"
"37951","47037015609","Urban"
"37952","47037015405","Urban"
"37953","47037019112","Urban"
"37954","47037018407","Urban"
"37955","47037011700","Urban"
"37956","47037018404","Urban"
"37957","47037011600","Urban"
"37958","47037019111","Urban"
"37959","47037012801","Urban"
"37960","47037010901","Urban"
"37961","47037015617","Urban"
"37962","47037012701","Urban"
"37963","47037015615","Urban"
"37964","47037018201","Urban"
"37965","47037018405","Urban"
"37966","47037018408","Urban"
"37967","47037010501","Urban"
"37968","47037010502","Urban"
"37969","47037011200","Urban"
"37970","47037011800","Urban"
"37971","47037011900","Urban"
"37972","47037012100","Urban"
"37973","47037012200","Urban"
"37974","47093003000","Urban"
"37975","47093002000","Urban"
"37976","47093002900","Urban"
"37977","47093002300","Urban"
"37978","47093001500","Urban"
"37979","47093000800","Urban"
"37980","47093003100","Urban"
"37981","47093002800","Urban"
"37982","47037012600","Urban"
"37983","47037012802","Urban"
"37984","47037013500","Urban"
"37985","47037015618","Urban"
"37986","47037017401","Urban"
"37987","47037017402","Urban"
"37988","47037018101","Urban"
"37989","47093001400","Urban"
"37990","47093001700","Urban"
"37991","47037013800","Urban"
"37992","47037013900","Urban"
"37993","47037016000","Urban"
"37994","47037016200","Urban"
"37995","47037018901","Urban"
"37996","47037018902","Urban"
"37997","47037018203","Urban"
"37998","47093001600","Urban"
"37999","47037010701","Urban"
"38000","47037014200","Urban"
"38001","47037014300","Urban"
"38002","47037014800","Urban"
"38003","47037016300","Urban"
"38004","47093004200","Urban"
"38005","47093000901","Urban"
"38006","47093003802","Urban"
"38007","47093003902","Urban"
"38008","47037015100","Urban"
"38009","47037016400","Urban"
"38010","47037015200","Urban"
"38011","47037015402","Urban"
"38012","47037016500","Urban"
"38013","47093001800","Urban"
"38014","47093001900","Urban"
"38015","47093002700","Urban"
"38016","47037019108","Urban"
"38017","47037015501","Urban"
"38018","47037019003","Urban"
"38019","47093000100","Urban"
"38020","47093003200","Urban"
"38021","47093003700","Urban"
"38022","47093004000","Urban"
"38023","47187050907","Urban"
"38024","47037016600","Urban"
"38025","47037016800","Urban"
"38026","47037019110","Urban"
"38027","47187050904","Urban"
"38028","47149041302","Urban"
"38029","47065011444","Urban"
"38030","47065000600","Urban"
"38031","47065012400","Urban"
"38032","47165021204","Urban"
"38033","47157021760","Urban"
"38034","47157021758","Urban"
"38035","47157022026","Urban"
"38036","47157022132","Urban"
"38037","47157011401","Urban"
"38038","47157020656","Urban"
"38039","47157009202","Urban"
"38040","47157009502","Urban"
"38041","47157010122","Urban"
"38042","47157010002","Urban"
"38043","47157010121","Urban"
"38044","47157010001","Urban"
"38045","47157011402","Urban"
"38046","47157020544","Urban"
"38047","47157020543","Urban"
"38048","47157021143","Urban"
"38049","47157020655","Urban"
"38050","47157022131","Urban"
"38051","47157021759","Urban"
"38052","47157021544","Urban"
"38053","47157021542","Urban"
"38054","47157021757","Urban"
"38055","47157022025","Urban"
"38056","47157009201","Urban"
"38057","47157009501","Urban"
"38058","47149041500","Urban"
"38059","47149041700","Urban"
"38060","47149041900","Urban"
"38061","47149040311","Urban"
"38062","47149041406","Urban"
"38063","47037011400","Urban"
"38064","47179060700","Urban"
"38065","47179060800","Urban"
"38066","47179061000","Urban"
"38067","47037010702","Urban"
"38068","47037010801","Urban"
"38069","47157020635","Urban"
"38070","47157011200","Urban"
"38071","47157011300","Urban"
"38072","47157011600","Urban"
"38073","47157011500","Urban"
"38074","47125100800","Urban"
"38075","47125101101","Urban"
"38076","47125101002","Urban"
"38077","47157011800","Urban"
"38078","47157022700","Urban"
"38079","47157007821","Urban"
"38080","47157007822","Urban"
"38081","47157007900","Urban"
"38082","47157008000","Urban"
"38083","47157008110","Urban"
"38084","47157021612","Urban"
"38085","47179060401","Urban"
"38086","47179060902","Urban"
"38087","47179060602","Urban"
"38088","47179060901","Urban"
"38089","47187050603","Urban"
"38090","47187051206","Urban"
"38091","47157006600","Urban"
"38092","47157008120","Urban"
"38093","47157008600","Urban"
"38094","47157008700","Urban"
"38095","47157021620","Urban"
"38096","47157021721","Urban"
"38097","47157008800","Urban"
"38098","47157008900","Urban"
"38099","47157009100","Urban"
"38100","47157021731","Urban"
"38101","47125100601","Urban"
"38102","47125101902","Urban"
"38103","47125101307","Urban"
"38104","47125102003","Urban"
"38105","47157006700","Urban"
"38106","47157009300","Urban"
"38107","47157009400","Urban"
"38108","47157009600","Urban"
"38109","47065980200","Urban"
"38110","47065980100","Urban"
"38111","47149040305","Urban"
"38112","47149040303","Urban"
"38113","47149040304","Urban"
"38114","47157009700","Urban"
"38115","47157009800","Urban"
"38116","47157021900","Urban"
"38117","47157006800","Urban"
"38118","47157006900","Urban"
"38119","47157007000","Urban"
"38120","47157010210","Urban"
"38121","47157010610","Urban"
"38122","47157010620","Urban"
"38123","47157010630","Urban"
"38124","47157007100","Urban"
"38125","47157007200","Urban"
"38126","47157010710","Urban"
"38127","47157010720","Urban"
"38128","47157010810","Urban"
"38129","47157010820","Urban"
"38130","47037013202","Urban"
"38131","47037013201","Urban"
"38132","47037018409","Urban"
"38133","47037018410","Urban"
"38134","47157011010","Urban"
"38135","47037015804","Urban"
"38136","47037015629","Urban"
"38137","47125100900","Urban"
"38138","47125100100","Urban"
"38139","47125100500","Urban"
"38140","47157011020","Urban"
"38141","47037015626","Urban"
"38142","47037015628","Urban"
"38143","47165021106","Urban"
"38144","47093007000","Urban"
"38145","47157020511","Urban"
"38146","47157020541","Urban"
"38147","47157020542","Urban"
"38148","47037015622","Urban"
"38149","47037019117","Urban"
"38150","47037018803","Urban"
"38151","47157022322","Urban"
"38152","47037017702","Urban"
"38153","47037018804","Urban"
"38154","47037019118","Urban"
"38155","47125102004","Urban"
"38156","47157020652","Urban"
"38157","47157022330","Urban"
"38158","47157006300","Urban"
"38159","47157021122","Urban"
"38160","47157005000","Urban"
"38161","47157021530","Urban"
"38162","47157021611","Urban"
"38163","47157004300","Urban"
"38164","47165021103","Urban"
"38165","47165021201","Urban"
"38166","47157003400","Urban"
"38167","47157000100","Urban"
"38168","47157000300","Urban"
"38169","47157000400","Urban"
"38170","47157020610","Urban"
"38171","47157001600","Urban"
"38172","47065001100","Urban"
"38173","47065001300","Urban"
"38174","47065001400","Urban"
"38175","47065003000","Urban"
"38176","47065003400","Urban"
"38177","47065010433","Urban"
"38178","47065012200","Urban"
"38179","47065011445","Urban"
"38180","47065011446","Urban"
"38181","47065012300","Urban"
"38182","47165021104","Urban"
"38183","47165021205","Urban"
"38184","47037010602","Urban"
"38185","47065002900","Urban"
"38186","47065002400","Urban"
"38187","47065001200","Urban"
"38188","47065000400","Urban"
"38189","47065002000","Urban"
"38190","47065011321","Urban"
"38191","47065003100","Urban"
"38192","47065000800","Urban"
"38193","47187050905","Urban"
"38194","47037019200","Urban"
"38195","47037015637","Urban"
"38196","47037015633","Urban"
"38197","47037015636","Urban"
"38198","47037019119","Urban"
"38199","47037018205","Urban"
"38200","47037019501","Urban"
"38201","47037018411","Urban"
"38202","47037018204","Urban"
"38203","47037015632","Urban"
"38204","47037015634","Urban"
"38205","47037019121","Urban"
"38206","47037019120","Urban"
"38207","47037013002","Urban"
"38208","47037013600","Urban"
"38209","47037019502","Urban"
"38210","47037010404","Urban"
"38211","47037015805","Urban"
"38212","47037013701","Urban"
"38213","47037015635","Urban"
"38214","47037019402","Urban"
"38215","47037019401","Urban"
"38216","47037019007","Urban"
"38217","47037016700","Urban"
"38218","47037010403","Urban"
"38219","47037010105","Urban"
"38220","47037018412","Urban"
"38221","47037019503","Urban"
"38222","47037018303","Urban"
"38223","47037013001","Urban"
"38224","47037013702","Urban"
"38225","47037018304","Urban"
"38226","47037015806","Urban"
"38227","47037019008","Urban"
"38228","47125101308","Urban"
"38229","47125102100","Urban"
"38230","47125101905","Urban"
"38231","47125102008","Urban"
"38232","47125102007","Urban"
"38233","47125101309","Urban"
"38234","47037010601","Urban"
"38235","47037015624","Urban"
"38236","47037015625","Urban"
"38237","47125101906","Urban"
"38238","47149041601","Urban"
"38239","47149041602","Urban"
