"","GEOID","r_stat"
"41473","04019002300","Urban"
"41474","04019004622","Urban"
"41475","04021000315","Urban"
"41476","04019002000","Urban"
"41477","04019002100","Urban"
"41478","04019004714","Urban"
"41479","04019004712","Urban"
"41480","04019004710","Urban"
"41481","04019004412","Urban"
"41482","04019004312","Urban"
"41483","04019004635","Urban"
"41484","04019004053","Urban"
"41485","04019004512","Urban"
"41486","04019004055","Urban"
"41487","04013610400","Urban"
"41488","04019004311","Urban"
"41489","04019004721","Urban"
"41490","04013422660","Urban"
"41491","04027011112","Urban"
"41492","04027000302","Urban"
"41493","04027000600","Urban"
"41494","04027000700","Urban"
"41495","04027000903","Urban"
"41496","04027000100","Urban"
"41497","04013813200","Urban"
"41498","04013422307","Urban"
"41499","04013422304","Urban"
"41500","04013422404","Urban"
"41501","04013422511","Urban"
"41502","04013422510","Urban"
"41503","04013422615","Urban"
"41504","04019002906","Urban"
"41505","04013082210","Urban"
"41506","04013617400","Urban"
"41507","04013617500","Urban"
"41508","04013092719","Urban"
"41509","04013092721","Urban"
"41510","04013112510","Urban"
"41511","04013812100","Urban"
"41512","04013812300","Urban"
"41513","04013812400","Urban"
"41514","04013812500","Urban"
"41515","04013105003","Urban"
"41516","04013813000","Urban"
"41517","04013813100","Urban"
"41518","04013813300","Urban"
"41519","04013813500","Urban"
"41520","04013813700","Urban"
"41521","04019004117","Urban"
"41522","04013105004","Urban"
"41523","04013422621","Urban"
"41524","04013422632","Urban"
"41525","04013422636","Urban"
"41526","04013061017","Urban"
"41527","04013810400","Urban"
"41528","04013811700","Urban"
"41529","04013422638","Urban"
"41530","04013814900","Urban"
"41531","04013815300","Urban"
"41532","04013071509","Urban"
"41533","04013071506","Urban"
"41534","04013071511","Urban"
"41535","04013110600","Urban"
"41536","04013216820","Urban"
"41537","04013071513","Urban"
"41538","04013092600","Urban"
"41539","04027000403","Urban"
"41540","04013092705","Urban"
"41541","04013092708","Urban"
"41542","04013092711","Urban"
"41543","04013082212","Urban"
"41544","04013810000","Urban"
"41545","04013810100","Urban"
"41546","04013422653","Urban"
"41547","04013816005","Urban"
"41548","04013816002","Urban"
"41549","04013216856","Urban"
"41550","04013082213","Urban"
"41551","04013216857","Urban"
"41552","04013061059","Urban"
"41553","04013610901","Urban"
"41554","04013061057","Urban"
"41555","04013613602","Urban"
"41556","04013109402","Urban"
"41557","04013816001","Urban"
"41558","04013061050","Urban"
"41559","04013816003","Urban"
"41560","04013112517","Urban"
"41561","04013116616","Urban"
"41562","04013116617","Urban"
"41563","04013422227","Urban"
"41564","04013815602","Urban"
"41565","04013812802","Urban"
"41566","04013812801","Urban"
"41567","04013815902","Urban"
"41568","04013815901","Urban"
"41569","04013610301","Urban"
"41570","04013816501","Urban"
"41571","04013816402","Urban"
"41572","04013816401","Urban"
"41573","04013816004","Urban"
"41574","04013815402","Urban"
"41575","04013815501","Urban"
"41576","04013815201","Urban"
"41577","04013610302","Urban"
"41578","04013610201","Urban"
"41579","04013610202","Urban"
"41580","04013422652","Urban"
"41581","04013814802","Urban"
"41582","04013816502","Urban"
"41583","04013319902","Urban"
"41584","04013319910","Urban"
"41585","04013319909","Urban"
"41586","04013071909","Urban"
"41587","04013217300","Urban"
"41588","04013109300","Urban"
"41589","04013109500","Urban"
"41590","04013109601","Urban"
"41591","04013115500","Urban"
"41592","04019004642","Urban"
"41593","04019004726","Urban"
"41594","04013061014","Urban"
"41595","04013061029","Urban"
"41596","04013082017","Urban"
"41597","04013082205","Urban"
"41598","04013813600","Urban"
"41599","04013615400","Urban"
"41600","04013318400","Urban"
"41601","04021000309","Urban"
"41602","04013116708","Urban"
"41603","04013116709","Urban"
"41604","04013116712","Urban"
"41605","04021000603","Urban"
"41606","04013082007","Urban"
"41607","04013082008","Urban"
"41608","04013116717","Urban"
"41609","04013116719","Urban"
"41610","04019004644","Urban"
"41611","04019004646","Urban"
"41612","04013420105","Urban"
"41613","04013071802","Urban"
"41614","04013109604","Urban"
"41615","04013523104","Urban"
"41616","04013105103","Urban"
"41617","04013071801","Urban"
"41618","04013092709","Urban"
"41619","04013082002","Urban"
"41620","04013216821","Urban"
"41621","04013216901","Urban"
"41622","04013320002","Urban"
"41623","04013420104","Urban"
"41624","05131001309","Urban"
"41625","05131001312","Urban"
"41626","05035030503","Urban"
"41627","05007020405","Urban"
"41628","05007020903","Urban"
"41629","05007020607","Urban"
"41630","05007020608","Urban"
"41631","05125010107","Urban"
"41632","05143010405","Urban"
"41633","05007020604","Urban"
"41634","05125010519","Urban"
"41635","05125010105","Urban"
"41636","05125010104","Urban"
"41637","05119003207","Urban"
"41638","05035030805","Urban"
"41639","05035030804","Urban"
"41640","05119003703","Urban"
"41641","05119003704","Urban"
"41642","05119003714","Urban"
"41643","05119004306","Urban"
"41644","05119003711","Urban"
"41645","05007020401","Urban"
"41646","05125010302","Urban"
"41647","05007020305","Urban"
"41648","05033020301","Urban"
"41649","05125010101","Urban"
"41650","05125010301","Urban"
"41651","05035030102","Urban"
"41652","05035030101","Urban"
"41653","05035031200","Urban"
"41654","05035030302","Urban"
"41655","05119003303","Urban"
"41656","06037320101","Urban"
"41657","06001444100","Urban"
"41658","06001444200","Urban"
"41659","06001444400","Urban"
"41660","06001444500","Urban"
"41661","06001450300","Urban"
"41662","06087121701","Urban"
"41663","06087121702","Urban"
"41664","06087110601","Urban"
"41665","06087121802","Urban"
"41666","06037530007","Urban"
"41667","06037502700","Urban"
"41668","06037502901","Urban"
"41669","06037408707","Urban"
"41670","06037275605","Urban"
"41671","06013324002","Urban"
"41672","06013320004","Urban"
"41673","06013336201","Urban"
"41674","06013338203","Urban"
"41675","06013338204","Urban"
"41676","06013345113","Urban"
"41677","06001441522","Urban"
"41678","06037406103","Urban"
"41679","06037482521","Urban"
"41680","06037404600","Urban"
"41681","06067007439","Urban"
"41682","06067004604","Urban"
"41683","06067009334","Urban"
"41684","06067007436","Urban"
"41685","06001436301","Urban"
"41686","06001450400","Urban"
"41687","06001433801","Urban"
"41688","06001433802","Urban"
"41689","06001436404","Urban"
"41690","06001420302","Urban"
"41691","06001420401","Urban"
"41692","06001420301","Urban"
"41693","06007000403","Urban"
"41694","06037670702","Urban"
"41695","06037670201","Urban"
"41696","06031001001","Urban"
"41697","06087122204","Urban"
"41698","06087121502","Urban"
"41699","06087122005","Urban"
"41700","06087110402","Urban"
"41701","06087122004","Urban"
"41702","06031001002","Urban"
"41703","06037502303","Urban"
"41704","06037703003","Urban"
"41705","06037554511","Urban"
"41706","06037980035","Urban"
"41707","06037320102","Urban"
"41708","06037408213","Urban"
"41709","06037408722","Urban"
"41710","06037980038","Urban"
"41711","06037980036","Urban"
"41712","06037980039","Urban"
"41713","06037480201","Urban"
"41714","06037500100","Urban"
"41715","06037408725","Urban"
"41716","06067009108","Urban"
"41717","06067009109","Urban"
"41718","06037404402","Urban"
"41719","06037670405","Urban"
"41720","06037543305","Urban"
"41721","06037543321","Urban"
"41722","06037543100","Urban"
"41723","06037542200","Urban"
"41724","06037534102","Urban"
"41725","06067009111","Urban"
"41726","06029000300","Urban"
"41727","06059032058","Urban"
"41728","06059032061","Urban"
"41729","06041109002","Urban"
"41730","06041130201","Urban"
"41731","06111007406","Urban"
"41732","06037601502","Urban"
"41733","06037601600","Urban"
"41734","06037531302","Urban"
"41735","06037541401","Urban"
"41736","06037433506","Urban"
"41737","06037980017","Urban"
"41738","06037602801","Urban"
"41739","06037577800","Urban"
"41740","06037536201","Urban"
"41741","06037406300","Urban"
"41742","06037542105","Urban"
"41743","06037543000","Urban"
"41744","06037602301","Urban"
"41745","06037541200","Urban"
"41746","06037602700","Urban"
"41747","06037540800","Urban"
"41748","06037503502","Urban"
"41749","06037601700","Urban"
"41750","06037542106","Urban"
"41751","06037601801","Urban"
"41752","06037502005","Urban"
"41753","06065046602","Urban"
"41754","06037462500","Urban"
"41755","06037501002","Urban"
"41756","06037504200","Urban"
"41757","06037601802","Urban"
"41758","06037408626","Urban"
"41759","06037501200","Urban"
"41760","06037408141","Urban"
"41761","06037408137","Urban"
"41762","06037500403","Urban"
"41763","06037530202","Urban"
"41764","06037408301","Urban"
"41765","06065045120","Urban"
"41766","06037408302","Urban"
"41767","06037530400","Urban"
"41768","06037408004","Urban"
"41769","06037407601","Urban"
"41770","06037408003","Urban"
"41771","06037434004","Urban"
"41772","06037433804","Urban"
"41773","06037407902","Urban"
"41774","06037482522","Urban"
"41775","06037407501","Urban"
"41776","06037434100","Urban"
"41777","06037434003","Urban"
"41778","06037406602","Urban"
"41779","06037402404","Urban"
"41780","06037402403","Urban"
"41781","06037403500","Urban"
"41782","06037406101","Urban"
"41783","06071000201","Urban"
"41784","06077003110","Urban"
"41785","06097153302","Urban"
"41786","06037980016","Urban"
"41787","06037800338","Urban"
"41788","06037800205","Urban"
"41789","06037406000","Urban"
"41790","06037403326","Urban"
"41791","06037405701","Urban"
"41792","06037670603","Urban"
"41793","06037405800","Urban"
"41794","06037480202","Urban"
"41795","06037901101","Urban"
"41796","06037901102","Urban"
"41797","06037480102","Urban"
"41798","06037404501","Urban"
"41799","06037480012","Urban"
"41800","06037480002","Urban"
"41801","06037431200","Urban"
"41802","06037431800","Urban"
"41803","06037431300","Urban"
"41804","06073013308","Urban"
"41805","06081610700","Urban"
"41806","06077002800","Urban"
"41807","06077003109","Urban"
"41808","06077001800","Urban"
"41809","06037431100","Urban"
"41810","06037430902","Urban"
"41811","06071003403","Urban"
"41812","06037670500","Urban"
"41813","06037670701","Urban"
"41814","06037700200","Urban"
"41815","06037700300","Urban"
"41816","06017030811","Urban"
"41817","06073013401","Urban"
"41818","06073015601","Urban"
"41819","06081611300","Urban"
"41820","06071000304","Urban"
"41821","06095251701","Urban"
"41822","06037670417","Urban"
"41823","06037670101","Urban"
"41824","06037670418","Urban"
"41825","06037555107","Urban"
"41826","06037480101","Urban"
"41827","06037461300","Urban"
"41828","06037620801","Urban"
"41829","06037620802","Urban"
"41830","06037604102","Urban"
"41831","06037604101","Urban"
"41832","06071002501","Urban"
"41833","06107003904","Urban"
"41834","06107003601","Urban"
"41835","06037670102","Urban"
"41836","06037543605","Urban"
"41837","06037555106","Urban"
"41838","06037261104","Urban"
"41839","06037543606","Urban"
"41840","06037910215","Urban"
"41841","06037910212","Urban"
"41842","06037292001","Urban"
"41843","06037603902","Urban"
"41844","06037541003","Urban"
"41845","06037541402","Urban"
"41846","06037503704","Urban"
"41847","06037703200","Urban"
"41848","06037800325","Urban"
"41849","06083001403","Urban"
"41850","06083002937","Urban"
"41851","06083002935","Urban"
"41852","06083002933","Urban"
"41853","06083002936","Urban"
"41854","06083001404","Urban"
"41855","06097151702","Urban"
"41856","06097151404","Urban"
"41857","06097152204","Urban"
"41858","06097152205","Urban"
"41859","06099002302","Urban"
"41860","06099000908","Urban"
"41861","06099002603","Urban"
"41862","06037403327","Urban"
"41863","06037407802","Urban"
"41864","06107001007","Urban"
"41865","06073016401","Urban"
"41866","06073016100","Urban"
"41867","06073016202","Urban"
"41868","06037910301","Urban"
"41869","06081602400","Urban"
"41870","06095252105","Urban"
"41871","06095252106","Urban"
"41872","06115040304","Urban"
"41873","06115040201","Urban"
"41874","06115040305","Urban"
"41875","06099000303","Urban"
"41876","06099000304","Urban"
"41877","06073003209","Urban"
"41878","06073003212","Urban"
"41879","06073003213","Urban"
"41880","06037407202","Urban"
"41881","06037482404","Urban"
"41882","06037407901","Urban"
"41883","06037433803","Urban"
"41884","06037407201","Urban"
"41885","06037407502","Urban"
"41886","06037264305","Urban"
"41887","06037403409","Urban"
"41888","06073008360","Urban"
"41889","06073016502","Urban"
"41890","06073017107","Urban"
"41891","06081603700","Urban"
"41892","06081612700","Urban"
"41893","06081612800","Urban"
"41894","06095252107","Urban"
"41895","06095252108","Urban"
"41896","06095252306","Urban"
"41897","06037461200","Urban"
"41898","06037503501","Urban"
"41899","06037601501","Urban"
"41900","06037500204","Urban"
"41901","06037405702","Urban"
"41902","06037431400","Urban"
"41903","06037404503","Urban"
"41904","06037406903","Urban"
"41905","06037433103","Urban"
"41906","06037403601","Urban"
"41907","06037700400","Urban"
"41908","06099000602","Urban"
"41909","06073003214","Urban"
"41910","06029001105","Urban"
"41911","06029002501","Urban"
"41912","06029002304","Urban"
"41913","06029003002","Urban"
"41914","06029003125","Urban"
"41915","06029003219","Urban"
"41916","06029001104","Urban"
"41917","06081604000","Urban"
"41918","06081604102","Urban"
"41919","06095252703","Urban"
"41920","06095252704","Urban"
"41921","06095252705","Urban"
"41922","06095252706","Urban"
"41923","06095252707","Urban"
"41924","06037700600","Urban"
"41925","06037700700","Urban"
"41926","06029001106","Urban"
"41927","06029001002","Urban"
"41928","06029002702","Urban"
"41929","06099003802","Urban"
"41930","06077005312","Urban"
"41931","06077003503","Urban"
"41932","06077005137","Urban"
"41933","06077000802","Urban"
"41934","06073017305","Urban"
"41935","06081604800","Urban"
"41936","06077001501","Urban"
"41937","06077001502","Urban"
"41938","06037481403","Urban"
"41939","06037481404","Urban"
"41940","06037432502","Urban"
"41941","06037432001","Urban"
"41942","06037432002","Urban"
"41943","06037401707","Urban"
"41944","06037481203","Urban"
"41945","06037408900","Urban"
"41946","06077005219","Urban"
"41947","06077005216","Urban"
"41948","06077005215","Urban"
"41949","06077005220","Urban"
"41950","06077003504","Urban"
"41951","06077003218","Urban"
"41952","06081605200","Urban"
"41953","06029002825","Urban"
"41954","06029002303","Urban"
"41955","06029002402","Urban"
"41956","06099002200","Urban"
"41957","06089010900","Urban"
"41958","06083000202","Urban"
"41959","06037480602","Urban"
"41960","06037401802","Urban"
"41961","06037464102","Urban"
"41962","06037464101","Urban"
"41963","06037401705","Urban"
"41964","06037480601","Urban"
"41965","06037404203","Urban"
"41966","06037401801","Urban"
"41967","06037300503","Urban"
"41968","06037603901","Urban"
"41969","06037602512","Urban"
"41970","06037503705","Urban"
"41971","06073017202","Urban"
"41972","06073015407","Urban"
"41973","06081605300","Urban"
"41974","06037620303","Urban"
"41975","06037403801","Urban"
"41976","06037980034","Urban"
"41977","06037602201","Urban"
"41978","06037408212","Urban"
"41979","06037603706","Urban"
"41980","06085509801","Urban"
"41981","06085506801","Urban"
"41982","06085505202","Urban"
"41983","06085506502","Urban"
"41984","06085507206","Urban"
"41985","06111004304","Urban"
"41986","06085510500","Urban"
"41987","06085502601","Urban"
"41988","06073020032","Urban"
"41989","06065030104","Urban"
"41990","06065044921","Urban"
"41991","06065044922","Urban"
"41992","06037403901","Urban"
"41993","06037404000","Urban"
"41994","06037404100","Urban"
"41995","06037404301","Urban"
"41996","06037404302","Urban"
"41997","06037404401","Urban"
"41998","06065044928","Urban"
"41999","06085506802","Urban"
"42000","06085502703","Urban"
"42001","06085509110","Urban"
"42002","06085505901","Urban"
"42003","06085503221","Urban"
"42004","06037404703","Urban"
"42005","06037910211","Urban"
"42006","06037901215","Urban"
"42007","06037400208","Urban"
"42008","06037901013","Urban"
"42009","06037430004","Urban"
"42010","06037400605","Urban"
"42011","06037463103","Urban"
"42012","06037430005","Urban"
"42013","06037400801","Urban"
"42014","06037800324","Urban"
"42015","06037431004","Urban"
"42016","06037431003","Urban"
"42017","06037800333","Urban"
"42018","06037800206","Urban"
"42019","06065044917","Urban"
"42020","06065044918","Urban"
"42021","06065045118","Urban"
"42022","06065045122","Urban"
"42023","06065045123","Urban"
"42024","06073017070","Urban"
"42025","06073020038","Urban"
"42026","06067009335","Urban"
"42027","06067007434","Urban"
"42028","06073014702","Urban"
"42029","06073010202","Urban"
"42030","06065045117","Urban"
"42031","06065045707","Urban"
"42032","06085502604","Urban"
"42033","06037408401","Urban"
"42034","06037431900","Urban"
"42035","06037432101","Urban"
"42036","06037432102","Urban"
"42037","06067007437","Urban"
"42038","06067004603","Urban"
"42039","06065940700","Urban"
"42040","06037461000","Urban"
"42041","06037461100","Urban"
"42042","06065940800","Urban"
"42043","06065940900","Urban"
"42044","06001435602","Urban"
"42045","06061021323","Urban"
"42046","06085503902","Urban"
"42047","06065941100","Urban"
"42048","06065941300","Urban"
"42049","06067007438","Urban"
"42050","06067007435","Urban"
"42051","06065941400","Urban"
"42052","06037403316","Urban"
"42053","06037405400","Urban"
"42054","06037405500","Urban"
"42055","06085505006","Urban"
"42056","06065043270","Urban"
"42057","06065043271","Urban"
"42058","06085508507","Urban"
"42059","06085508003","Urban"
"42060","06081603802","Urban"
"42061","06081609201","Urban"
"42062","06081609202","Urban"
"42063","06037408303","Urban"
"42064","06037408627","Urban"
"42065","06085512311","Urban"
"42066","06073020042","Urban"
"42067","06073020031","Urban"
"42068","06073015408","Urban"
"42069","06081603801","Urban"
"42070","06065040404","Urban"
"42071","06037405900","Urban"
"42072","06085502603","Urban"
"42073","06013359104","Urban"
"42074","06097153002","Urban"
"42075","06097152300","Urban"
"42076","06097152501","Urban"
"42077","06013368001","Urban"
"42078","06037408705","Urban"
"42079","06037432902","Urban"
"42080","06037600304","Urban"
"42081","06037602802","Urban"
"42082","06037603801","Urban"
"42083","06037700101","Urban"
"42084","06037700501","Urban"
"42085","06037700502","Urban"
"42086","06037700801","Urban"
"42087","06037700802","Urban"
"42088","06061021103","Urban"
"42089","06013320003","Urban"
"42090","06037980018","Urban"
"42091","06037600303","Urban"
"42092","06037533805","Urban"
"42093","06013370000","Urban"
"42094","06037407801","Urban"
"42095","06037408140","Urban"
"42096","06013313205","Urban"
"42097","06013333101","Urban"
"42098","06013333102","Urban"
"42099","06059021813","Urban"
"42100","06059032057","Urban"
"42101","06055200301","Urban"
"42102","06055201007","Urban"
"42103","06037406601","Urban"
"42104","06097151308","Urban"
"42105","06097153902","Urban"
"42106","06061020606","Urban"
"42107","06061020605","Urban"
"42108","06097152502","Urban"
"42109","06097150603","Urban"
"42110","06097152801","Urban"
"42111","06097153006","Urban"
"42112","06037433302","Urban"
"42113","06059032059","Urban"
"42114","06067007017","Urban"
"42115","06073016403","Urban"
"42116","06055200705","Urban"
"42117","06055200704","Urban"
"42118","06037480702","Urban"
"42119","06037480703","Urban"
"42120","06073013608","Urban"
"42121","06073013607","Urban"
"42122","06073013422","Urban"
"42123","06073017308","Urban"
"42124","06037480704","Urban"
"42125","06087122203","Urban"
"42126","06087121300","Urban"
"42127","06087100300","Urban"
"42128","06087121402","Urban"
"42129","06061023000","Urban"
"42130","06037261102","Urban"
"42131","06037460700","Urban"
"42132","06073010019","Urban"
"42133","06073016703","Urban"
"42134","06073016705","Urban"
"42135","06073020034","Urban"
"42136","06073020044","Urban"
"42137","06073019210","Urban"
"42138","06073020036","Urban"
"42139","06061021108","Urban"
"42140","06055201006","Urban"
"42141","06037430901","Urban"
"42142","06037542103","Urban"
"42143","06083001604","Urban"
"42144","06073016706","Urban"
"42145","06073016704","Urban"
"42146","06073016619","Urban"
"42147","06073017067","Urban"
"42148","06073019811","Urban"
"42149","06013340004","Urban"
"42150","06037460501","Urban"
"42151","06061021129","Urban"
"42152","06097152903","Urban"
"42153","06097152904","Urban"
"42154","06037603802","Urban"
"42155","06029003815","Urban"
"42156","06029003824","Urban"
"42157","06029002305","Urban"
"42158","06037482301","Urban"
"42159","06037554513","Urban"
"42160","06037403802","Urban"
"42161","06073017071","Urban"
"42162","06073017065","Urban"
"42163","06073017064","Urban"
"42164","06073019810","Urban"
"42165","06081604104","Urban"
"42166","06081602002","Urban"
"42167","06081612002","Urban"
"42168","06097150901","Urban"
"42169","06097150902","Urban"
"42170","06081612102","Urban"
"42171","06081600502","Urban"
"42172","06081605502","Urban"
"42173","06081612001","Urban"
"42174","06081611901","Urban"
"42175","06081608024","Urban"
"42176","06081605501","Urban"
"42177","06081601302","Urban"
"42178","06081604103","Urban"
"42179","06037431501","Urban"
"42180","06037431502","Urban"
"42181","06019001201","Urban"
"42182","06041119202","Urban"
"42183","06037480011","Urban"
"42184","06037533701","Urban"
"42185","06037541500","Urban"
"42186","06037554517","Urban"
"42187","06041119201","Urban"
"42188","06061020908","Urban"
"42189","06037910210","Urban"
"42190","06019003805","Urban"
"42191","06087121401","Urban"
"42192","06087121403","Urban"
"42193","06037500202","Urban"
"42194","06095251100","Urban"
"42195","06059021914","Urban"
"42196","06059052408","Urban"
"42197","06097151203","Urban"
"42198","06059074106","Urban"
"42199","06013322000","Urban"
"42200","06013323000","Urban"
"42201","06013359203","Urban"
"42202","06097151301","Urban"
"42203","06097151305","Urban"
"42204","06097151306","Urban"
"42205","06097151310","Urban"
"42206","06013369001","Urban"
"42207","06059110007","Urban"
"42208","06013326000","Urban"
"42209","06013340001","Urban"
"42210","06013338302","Urban"
"42211","06013349000","Urban"
"42212","06013369002","Urban"
"42213","06013345105","Urban"
"42214","06013337300","Urban"
"42215","06013343003","Urban"
"42216","06013321200","Urban"
"42217","06013325000","Urban"
"42218","06013343001","Urban"
"42219","06013321102","Urban"
"42220","06013367100","Urban"
"42221","06001420100","Urban"
"42222","06001420200","Urban"
"42223","06111001402","Urban"
"42224","06111001506","Urban"
"42225","06029003211","Urban"
"42226","06029003214","Urban"
"42227","06029003001","Urban"
"42228","06029003126","Urban"
"42229","06029003821","Urban"
"42230","06029001402","Urban"
"42231","06029003822","Urban"
"42232","06029000701","Urban"
"42233","06029001401","Urban"
"42234","06029000105","Urban"
"42235","06029000508","Urban"
"42236","06029000509","Urban"
"42237","06029003820","Urban"
"42238","06001420500","Urban"
"42239","06001420600","Urban"
"42240","06059042205","Urban"
"42241","06059089107","Urban"
"42242","06059042324","Urban"
"42243","06059052423","Urban"
"42244","06059021821","Urban"
"42245","06059075605","Urban"
"42246","06059032022","Urban"
"42247","06059087101","Urban"
"42248","06077005127","Urban"
"42249","06059001403","Urban"
"42250","06059001404","Urban"
"42251","06059001501","Urban"
"42252","06059001503","Urban"
"42253","06059032027","Urban"
"42254","06071002204","Urban"
"42255","06071007407","Urban"
"42256","06059001504","Urban"
"42257","06059001506","Urban"
"42258","06059001507","Urban"
"42259","06059001705","Urban"
"42260","06059032034","Urban"
"42261","06085504321","Urban"
"42262","06085507004","Urban"
"42263","06085502103","Urban"
"42264","06085505010","Urban"
"42265","06085511502","Urban"
"42266","06085507704","Urban"
"42267","06085508205","Urban"
"42268","06085508206","Urban"
"42269","06085512513","Urban"
"42270","06085508305","Urban"
"42271","06085506505","Urban"
"42272","06085508708","Urban"
"42273","06085505902","Urban"
"42274","06085503127","Urban"
"42275","06085503126","Urban"
"42276","06085502704","Urban"
"42277","06059042341","Urban"
"42278","06059075516","Urban"
"42279","06059001801","Urban"
"42280","06059063910","Urban"
"42281","06059042340","Urban"
"42282","06059076104","Urban"
"42283","06059076002","Urban"
"42284","06059001604","Urban"
"42285","06029001301","Urban"
"42286","06029001107","Urban"
"42287","06029003816","Urban"
"42288","06029002701","Urban"
"42289","06029000702","Urban"
"42290","06029000201","Urban"
"42291","06029000104","Urban"
"42292","06059062614","Urban"
"42293","06059062622","Urban"
"42294","06017030810","Urban"
"42295","06017030808","Urban"
"42296","06017030809","Urban"
"42297","06059032047","Urban"
"42298","06059032050","Urban"
"42299","06059062625","Urban"
"42300","06059062635","Urban"
"42301","06059062636","Urban"
"42302","06059032048","Urban"
"42303","06013355121","Urban"
"42304","06029000103","Urban"
"42305","06001426200","Urban"
"42306","06013314106","Urban"
"42307","06013340003","Urban"
"42308","06013302014","Urban"
"42309","06013303104","Urban"
"42310","06085508004","Urban"
"42311","06059011602","Urban"
"42312","06059032051","Urban"
"42313","06059032054","Urban"
"42314","06059032055","Urban"
"42315","06059062640","Urban"
"42316","06059062641","Urban"
"42317","06059062646","Urban"
"42318","06071008001","Urban"
"42319","06085503322","Urban"
"42320","06059011707","Urban"
"42321","06059011708","Urban"
"42322","06059011709","Urban"
"42323","06085504101","Urban"
"42324","06077001000","Urban"
"42325","06077001101","Urban"
"42326","06077001102","Urban"
"42327","06077001300","Urban"
"42328","06077001400","Urban"
"42329","06059110001","Urban"
"42330","06071006201","Urban"
"42331","06071006301","Urban"
"42332","06071006401","Urban"
"42333","06071006402","Urban"
"42334","06085504102","Urban"
"42335","06071007408","Urban"
"42336","06071007106","Urban"
"42337","06071007107","Urban"
"42338","06077001600","Urban"
"42339","06077001700","Urban"
"42340","06077002000","Urban"
"42341","06077002100","Urban"
"42342","06059011711","Urban"
"42343","06059011712","Urban"
"42344","06059042307","Urban"
"42345","06059063101","Urban"
"42346","06059063102","Urban"
"42347","06059063103","Urban"
"42348","06029000202","Urban"
"42349","06029003819","Urban"
"42350","06001433200","Urban"
"42351","06077002701","Urban"
"42352","06077003203","Urban"
"42353","06001433900","Urban"
"42354","06077003205","Urban"
"42355","06001434000","Urban"
"42356","06001435500","Urban"
"42357","06001435800","Urban"
"42358","06077003210","Urban"
"42359","06001436000","Urban"
"42360","06001436100","Urban"
"42361","06001436200","Urban"
"42362","06013346206","Urban"
"42363","06013319001","Urban"
"42364","06013302013","Urban"
"42365","06013302012","Urban"
"42366","06013314105","Urban"
"42367","06013319002","Urban"
"42368","06013355310","Urban"
"42369","06013324004","Urban"
"42370","06013355122","Urban"
"42371","06013327001","Urban"
"42372","06081608013","Urban"
"42373","06073017050","Urban"
"42374","06013346204","Urban"
"42375","06013346203","Urban"
"42376","06013360101","Urban"
"42377","06013355113","Urban"
"42378","06013334200","Urban"
"42379","06013302007","Urban"
"42380","06013324003","Urban"
"42381","06013339004","Urban"
"42382","06059110015","Urban"
"42383","06039000604","Urban"
"42384","06059021812","Urban"
"42385","06059001708","Urban"
"42386","06059062634","Urban"
"42387","06059042325","Urban"
"42388","06059021918","Urban"
"42389","06059021816","Urban"
"42390","06059110118","Urban"
"42391","06039000603","Urban"
"42392","06059042315","Urban"
"42393","06059075813","Urban"
"42394","06059042339","Urban"
"42395","06059074407","Urban"
"42396","06059042206","Urban"
"42397","06059021920","Urban"
"42398","06059075814","Urban"
"42399","06059001505","Urban"
"42400","06059011714","Urban"
"42401","06059042311","Urban"
"42402","06059052410","Urban"
"42403","06059021917","Urban"
"42404","06059075703","Urban"
"42405","06059052419","Urban"
"42406","06059032053","Urban"
"42407","06085511608","Urban"
"42408","06059075702","Urban"
"42409","06059062647","Urban"
"42410","06059021913","Urban"
"42411","06059075604","Urban"
"42412","06059042111","Urban"
"42413","06059099603","Urban"
"42414","06001444301","Urban"
"42415","06059062610","Urban"
"42416","06059042203","Urban"
"42417","06059110113","Urban"
"42418","06059087902","Urban"
"42419","06059021915","Urban"
"42420","06059021820","Urban"
"42421","06059042320","Urban"
"42422","06001450750","Urban"
"42423","06019005304","Urban"
"42424","06097150610","Urban"
"42425","06073017054","Urban"
"42426","06073017053","Urban"
"42427","06001451703","Urban"
"42428","06085512032","Urban"
"42429","06065050600","Urban"
"42430","06019004503","Urban"
"42431","06019004504","Urban"
"42432","06019004505","Urban"
"42433","06037800204","Urban"
"42434","06099002604","Urban"
"42435","06099002605","Urban"
"42436","06099002701","Urban"
"42437","06099003803","Urban"
"42438","06059089001","Urban"
"42439","06059099241","Urban"
"42440","06059110201","Urban"
"42441","06059110117","Urban"
"42442","06065045128","Urban"
"42443","06065045127","Urban"
"42444","06065043524","Urban"
"42445","06065050901","Urban"
"42446","06065043521","Urban"
"42447","06065043522","Urban"
"42448","06065050902","Urban"
"42449","06065043523","Urban"
"42450","06065040622","Urban"
"42451","06065040618","Urban"
"42452","06065042625","Urban"
"42453","06065050503","Urban"
"42454","06067005402","Urban"
"42455","06067005404","Urban"
"42456","06065045235","Urban"
"42457","06065941002","Urban"
"42458","06067004401","Urban"
"42459","06067005502","Urban"
"42460","06099001601","Urban"
"42461","06099001603","Urban"
"42462","06067004402","Urban"
"42463","06067004602","Urban"
"42464","06067004801","Urban"
"42465","06065041414","Urban"
"42466","06065050501","Urban"
"42467","06065043205","Urban"
"42468","06099002702","Urban"
"42469","06059099504","Urban"
"42470","06067004802","Urban"
"42471","06067004904","Urban"
